StartOfMonth,Scam___Contact_Mode,Amount_lost,Number_of_reports,Average_report,Average_loss,Group_Count,Category_ID,Complainant_ID,Report_ID
2023-04-01,Phone call,73500.0,16,16,4594,1,1,6,26040
2023-05-01,Phone call,68100.0,34,34,2003,1,1,6,26041
2023-01-01,Phone call,206500.0,29,29,7121,1,1,7,26042
2023-02-01,Phone call,171710.0,30,30,5724,1,1,7,26043
2023-04-01,Phone call,177404.0,46,46,3857,1,1,7,26044
2023-05-01,Phone call,10000.0,33,33,303,1,1,7,26045
2023-01-01,Email,2900.0,66,66,44,1,1,7,26046
2023-02-01,Email,5000.0,117,117,43,1,1,7,26047
2023-03-01,Email,320.0,128,128,2,1,1,7,26048
2023-05-01,Email,5600.0,119,119,47,1,1,7,26049
2023-01-01,Email,5480.0,93,93,59,1,1,3,26050
2023-02-01,Email,2.0,157,157,0,1,1,3,26051
2023-03-01,Email,1.0,199,199,0,1,1,3,26052
2023-04-01,Email,97.0,120,120,1,1,1,3,26053
2023-04-01,Email,2706.0,135,135,20,1,1,2,26054
2023-03-01,Email,16572.0,115,115,144,1,1,6,26055
2023-04-01,Email,2000.0,65,65,31,1,1,6,26056
2023-05-01,Email,2800.0,79,79,35,1,1,6,26057
2023-03-01,Email,16004.0,60,60,267,1,1,4,26058
2023-04-01,Email,1299.0,137,137,9,1,1,5,26059
2023-05-01,Email,32030.0,147,147,218,1,1,5,26060
2023-03-01,Email,4950.0,51,51,97,1,1,1,26061
2023-04-01,Email,90000.0,37,37,2432,1,1,1,26062
2023-02-01,Email,1902.0,14,14,136,1,1,14,26063
2023-04-01,Email,11470.0,43,43,267,1,1,8,26064
2023-05-01,Email,301663.0,12,12,25139,1,1,11,26065
2023-02-01,Mobile apps,4650.0,1,1,4650,1,1,1,26066
2023-04-01,Mobile apps,1970.0,1,1,1970,1,1,1,26067
2023-05-01,Internet,19800.0,1,1,19800,1,1,4,26068
2023-01-01,Internet,99.0,1,1,99,1,1,8,26069
2023-01-01,Internet,33625.0,2,2,16812,1,1,7,26070
2023-05-01,Internet,6000.0,1,1,6000,1,1,7,26071
2023-03-01,In person,4000.0,1,1,4000,1,1,11,26072
2023-01-01,Text message,2000.0,1,1,2000,1,1,18,26073
2023-01-01,Text message,12887.0,53,53,243,1,1,9,26074
2023-02-01,Text message,1950.0,55,55,35,1,1,9,26075
2023-01-01,Text message,17748.0,37,37,480,1,1,1,26076
2023-02-01,Text message,10460.0,49,49,213,1,1,1,26077
2023-04-01,Text message,4230.0,29,29,146,1,1,1,26078
2023-05-01,Text message,11918.0,36,36,331,1,1,1,26079
2023-01-01,Text message,18826.0,113,113,167,1,1,5,26080
2023-02-01,Text message,62826.0,148,148,424,1,1,5,26081
2023-03-01,Text message,24806.0,156,156,159,1,1,5,26082
2023-04-01,Text message,6562.0,65,65,101,1,1,5,26083
2023-05-01,Text message,2185.0,65,65,34,1,1,5,26084
2023-01-01,Text message,18573.0,125,125,149,1,1,2,26085
2023-02-01,Text message,18969.0,175,175,108,1,1,2,26086
2023-03-01,Text message,24726.0,168,168,147,1,1,2,26087
2023-04-01,Text message,3890.0,98,98,40,1,1,2,26088
2023-01-01,Text message,23613.0,143,143,165,1,1,3,26089
2023-02-01,Text message,55953.0,218,218,257,1,1,3,26090
2023-03-01,Text message,10010.0,182,182,55,1,1,3,26091
2023-04-01,Text message,8455.0,100,100,85,1,1,3,26092
2023-05-01,Text message,1950.0,87,87,22,1,1,3,26093
2023-01-01,Text message,28360.0,117,117,242,1,1,4,26094
2023-02-01,Text message,26488.0,121,121,219,1,1,4,26095
2023-03-01,Text message,16591.0,135,135,123,1,1,4,26096
2023-04-01,Text message,9684.0,61,61,159,1,1,4,26097
2023-05-01,Text message,9064.0,75,75,121,1,1,4,26098
2023-03-01,Text message,71127.0,60,60,1185,1,1,10,26099
2023-01-01,Text message,8615.0,39,39,221,1,1,8,26100
2023-02-01,Text message,4934.0,47,47,105,1,1,8,26101
2023-03-01,Text message,8135.0,59,59,138,1,1,8,26102
2023-05-01,Text message,2594.0,21,21,124,1,1,8,26103
2023-04-01,Text message,1950.0,5,5,390,1,1,11,26104
2023-05-01,Text message,3000.0,11,11,273,1,1,15,26105
2023-01-01,Text message,100736.0,121,121,833,1,1,6,26106
2023-02-01,Text message,23232.0,123,123,189,1,1,6,26107
2023-03-01,Text message,249703.0,141,141,1771,1,1,6,26108
2023-04-01,Text message,8330.0,56,56,149,1,1,6,26109
2023-05-01,Text message,2000.0,79,79,25,1,1,6,26110
2023-01-01,Text message,42744.0,135,135,317,1,1,7,26111
2023-02-01,Text message,45908.0,195,195,235,1,1,7,26112
2023-03-01,Text message,19039.0,180,180,106,1,1,7,26113
2023-04-01,Text message,4680.0,107,107,44,1,1,7,26114
2023-01-01,Social media/Online forums,200000.0,1,1,200000,1,12,7,26115
2023-04-01,Social media/Online forums,266010.0,4,4,66502,1,12,7,26116
2023-02-01,Social media/Online forums,30000.0,1,1,30000,1,12,6,26117
2023-02-01,Social media/Online forums,17000.0,2,2,8500,1,12,4,26118
2023-05-01,Social media/Online forums,63000.0,2,2,31500,1,12,4,26119
2023-02-01,Social media/Online forums,900.0,1,1,900,1,12,10,26120
2023-04-01,Social media/Online forums,90000.0,1,1,90000,1,12,10,26121
2023-02-01,Social media/Online forums,40000.0,1,1,40000,1,12,23,26122
2023-02-01,Social media/Online forums,3000.0,1,1,3000,1,12,8,26123
2023-04-01,Social media/Online forums,26000.0,1,1,26000,1,12,12,26124
2023-02-01,Social media/Online forums,15000.0,1,1,15000,1,12,5,26125
2023-05-01,Social media/Online forums,22500.0,2,2,11250,1,12,5,26126
2023-02-01,Social media/Online forums,16000.0,1,1,16000,1,12,2,26127
2023-03-01,Social media/Online forums,1700.0,1,1,1700,1,12,3,26128
2023-02-01,Mobile apps,44000.0,1,1,44000,1,12,12,26129
2023-04-01,Mobile apps,20000.0,1,1,20000,1,12,10,26130
2023-02-01,Mobile apps,100000.0,1,1,100000,1,12,2,26131
2023-03-01,Mobile apps,10000.0,1,1,10000,1,12,6,26132
2023-05-01,Mobile apps,6500.0,1,1,6500,1,12,6,26133
2023-03-01,Mobile apps,1000.0,1,1,1000,1,12,3,26134
2023-05-01,Internet,366.0,1,1,366,1,12,3,26135
2023-01-01,Internet,180.0,1,1,180,1,12,7,26136
2023-02-01,Internet,45000.0,1,1,45000,1,12,7,26137
2023-03-01,Internet,31193.0,1,1,31193,1,12,7,26138
2023-03-01,Internet,109000.0,1,1,109000,1,12,4,26139
2023-04-01,Internet,20000.0,1,1,20000,1,12,4,26140
2023-05-01,Internet,62550.0,1,1,62550,1,12,5,26141
2023-02-01,Internet,200000.0,1,1,200000,1,12,2,26142
2023-03-01,Internet,15000.0,1,1,15000,1,12,2,26143
2023-02-01,Internet,30000.0,1,1,30000,1,12,6,26144
2023-03-01,Internet,228000.0,2,2,114000,1,12,6,26145
2023-02-01,Internet,3000.0,1,1,3000,1,12,1,26146
2023-02-01,Internet,240.0,1,1,240,1,12,9,26147
2023-03-01,Internet,230.0,1,1,230,1,12,9,26148
2023-03-01,Internet,19500.0,1,1,19500,1,12,1,26149
2023-05-01,Internet,273415.0,1,1,273415,1,12,17,26150
2023-02-01,Email,15000.0,1,1,15000,1,12,10,26151
2023-03-01,Email,975.0,1,1,975,1,12,3,26152
2023-05-01,Email,150000.0,1,1,150000,1,12,17,26153
2023-04-01,In person,5000.0,1,1,5000,1,12,1,26154
2023-05-01,In person,480000.0,1,1,480000,1,12,5,26155
2023-02-01,Phone call,200000.0,1,1,200000,1,12,7,26156
2023-01-01,Mail,700.0,1,1,700,1,12,2,26157
2023-03-01,Mail,17000.0,1,1,17000,1,19,28,26158
2023-05-01,Mobile apps,15.0,1,1,15,1,19,8,26159
2023-04-01,Mobile apps,3000.0,1,1,3000,1,19,1,26160
2023-05-01,Internet,81.0,1,1,81,1,19,10,26161
2023-01-01,Text message,900.0,1,1,900,1,19,5,26162
2023-02-01,Internet,680.0,1,1,680,1,19,5,26163
2023-03-01,Mobile apps,251469.0,2,2,125734,1,19,5,26164
2023-03-01,Mobile apps,700000.0,1,1,700000,1,19,4,26165
2023-04-01,Internet,2500.0,1,1,2500,1,19,4,26166
2023-02-01,Internet,1720.0,1,1,1720,1,19,2,26167
2023-03-01,Text message,425.0,1,1,425,1,19,6,26168
2023-01-01,Internet,800.0,1,1,800,1,19,7,26169
2023-03-01,Mobile apps,499.0,1,1,499,1,10,4,26170
2023-05-01,Social media/Online forums,175000.0,1,1,175000,1,10,7,26171
2023-01-01,Email,300.0,4,4,75,1,10,3,26172
2023-04-01,Phone call,249000.0,1,1,249000,1,10,7,26173
2023-02-01,Social media/Online forums,5000.0,1,1,5000,1,26,17,26174
2023-04-01,Phone call,50.0,1,1,50,1,16,8,26175
2023-04-01,Social media/Online forums,300.0,1,1,300,1,16,4,26176
2023-03-01,Internet,450.0,1,1,450,1,21,5,26177
2023-01-01,Email,180.0,1,1,180,1,27,11,26178
2023-02-01,Phone call,500.0,1,1,500,1,27,2,26179
2023-02-01,Phone call,314.0,1,1,314,1,27,3,26180
2023-04-01,In person,1000.0,1,1,1000,1,27,2,26181
2023-05-01,In person,200.0,1,1,200,1,27,4,26182
2023-05-01,Mobile apps,1500.0,1,1,1500,1,27,2,26183
2023-03-01,Social media/Online forums,2000.0,1,1,2000,1,27,7,26184
2023-03-01,Social media/Online forums,4500.0,1,1,4500,1,27,10,26185
2023-04-01,Social media/Online forums,10000.0,2,2,5000,1,27,7,26186
2023-05-01,Social media/Online forums,2000.0,2,2,1000,1,27,6,26187
2023-01-01,Phone call,360.0,1,1,360,1,24,9,26188
2023-01-01,Internet,1490.0,1,1,1490,1,24,10,26189
2023-01-01,Internet,1000.0,1,1,1000,1,24,8,26190
2023-03-01,Phone call,536.0,1,1,536,1,24,1,26191
2023-05-01,Text message,150000.0,1,1,150000,1,24,12,26192
2023-05-01,Internet,25040.0,1,1,25040,1,24,2,26193
2023-02-01,Social media/Online forums,171400.0,2,2,85700,1,24,7,26194
2023-02-01,Internet,56000.0,2,2,28000,1,24,7,26195
2023-04-01,Social media/Online forums,4220.0,1,1,4220,1,24,7,26196
2023-04-01,Social media/Online forums,3000.0,1,1,3000,1,24,3,26197
2023-05-01,Social media/Online forums,14000.0,1,1,14000,1,24,7,26198
2023-01-01,Internet,1400000.0,1,1,1400000,1,15,5,26199
2023-02-01,Internet,1200.0,1,1,1200,1,15,5,26200
2023-03-01,Internet,11000.0,1,1,11000,1,15,3,26201
2023-03-01,Email,10000.0,20,20,500,1,15,5,26202
2023-04-01,Email,18000.0,4,4,4500,1,15,1,26203
2023-01-01,Phone call,5000.0,1,1,5000,1,15,1,26204
2023-02-01,Phone call,3000.0,1,1,3000,1,15,15,26205
2023-03-01,Phone call,250.0,1,1,250,1,15,4,26206
2023-04-01,Phone call,980.0,1,1,980,1,15,11,26207
2023-05-01,Phone call,250.0,1,1,250,1,15,7,26208
2023-05-01,Phone call,1000.0,1,1,1000,1,15,3,26209
2023-04-01,Phone call,1745.0,1,1,1745,1,15,6,26210
2023-05-01,Phone call,358000.0,1,1,358000,1,15,6,26211
2023-03-01,In person,150.0,1,1,150,1,14,11,26212
2023-02-01,Phone call,460.0,6,6,77,1,14,9,26213
2023-02-01,Internet,140.0,1,1,140,1,14,9,26214
2023-02-01,In person,750.0,1,1,750,1,14,9,26215
2023-01-01,Internet,248.0,1,1,248,1,14,8,26216
2023-04-01,Internet,59.0,1,1,59,1,14,1,26217
2023-04-01,Mail,469.0,1,1,469,1,14,1,26218
2023-05-01,Email,300.0,6,6,50,1,14,1,26219
2023-02-01,Text message,500.0,18,18,28,1,14,10,26220
2023-04-01,Email,39.0,2,2,20,1,14,10,26221
2023-04-01,Text message,315.0,10,10,32,1,14,10,26222
2023-02-01,Internet,120.0,1,1,120,1,14,10,26223
2023-02-01,Social media/Online forums,150.0,1,1,150,1,14,5,26224
2023-02-01,Text message,102.0,45,45,2,1,14,5,26225
2023-05-01,Phone call,1362.0,25,25,54,1,14,5,26226
2023-04-01,Internet,48.0,1,1,48,1,14,4,26227
2023-01-01,Text message,300.0,41,41,7,1,14,6,26228
2023-02-01,Text message,400.0,37,37,11,1,14,6,26229
2023-03-01,Text message,658.0,31,31,21,1,14,6,26230
2023-03-01,Text message,20.0,26,26,1,1,14,2,26231
2023-02-01,Internet,750.0,1,1,750,1,14,6,26232
2023-04-01,Internet,450.0,1,1,450,1,14,6,26233
2023-01-01,Internet,80.0,1,1,80,1,14,2,26234
2023-02-01,Phone call,500.0,13,13,38,1,14,2,26235
2023-01-01,Phone call,1.0,11,11,0,1,14,3,26236
2023-01-01,Social media/Online forums,3.0,1,1,3,1,14,3,26237
2023-02-01,Mail,200.0,1,1,200,1,14,3,26238
2023-03-01,Text message,350.0,37,37,9,1,14,3,26239
2023-01-01,Phone call,200.0,4,4,50,1,14,7,26240
2023-02-01,Phone call,250.0,20,20,12,1,14,7,26241
2023-01-01,Text message,575.0,76,76,8,1,14,7,26242
2023-02-01,Text message,350.0,50,50,7,1,14,7,26243
2023-05-01,Social media/Online forums,800.0,1,1,800,1,14,7,26244
2023-04-01,Email,1000000.0,1,1,1000000,1,11,15,26245
2023-05-01,Internet,388.0,1,1,388,1,11,11,26246
2023-04-01,Social media/Online forums,40000.0,1,1,40000,1,11,8,26247
2023-01-01,Phone call,3500.0,1,1,3500,1,11,12,26248
2023-01-01,Social media/Online forums,124000.0,1,1,124000,1,11,10,26249
2023-04-01,Social media/Online forums,10293.0,1,1,10293,1,11,10,26250
2023-05-01,Social media/Online forums,775.0,2,2,388,1,11,10,26251
2023-01-01,Mobile apps,33000.0,1,1,33000,1,11,10,26252
2023-03-01,Internet,375.0,1,1,375,1,11,10,26253
2023-05-01,Phone call,103886.0,3,3,34629,1,11,10,26254
2023-02-01,Internet,500000.0,1,1,500000,1,11,4,26255
2023-05-01,Internet,75000.0,1,1,75000,1,11,4,26256
2023-02-01,Email,600000.0,1,1,600000,1,11,4,26257
2023-02-01,Mobile apps,295000.0,1,1,295000,1,11,4,26258
2023-04-01,Mobile apps,81000.0,2,2,40500,1,11,4,26259
2023-01-01,In person,202500.0,2,2,101250,1,11,4,26260
2023-01-01,Phone call,18755.0,4,4,4689,1,11,4,26261
2023-04-01,Phone call,196456.0,3,3,65485,1,11,4,26262
2023-01-01,Phone call,500000.0,1,1,500000,1,11,6,26263
2023-03-01,Phone call,8715.0,2,2,4358,1,11,6,26264
2023-04-01,Phone call,85020.0,2,2,42510,1,11,6,26265
2023-02-01,Mobile apps,615000.0,1,1,615000,1,11,6,26266
2023-03-01,Internet,370.0,1,1,370,1,11,6,26267
2023-04-01,Internet,2700.0,1,1,2700,1,11,6,26268
2023-05-01,Internet,2377.0,1,1,2377,1,11,6,26269
2023-01-01,In person,10000.0,1,1,10000,1,11,6,26270
2023-05-01,Internet,182795.0,3,3,60932,1,11,7,26271
2023-01-01,Email,590000.0,12,12,49167,1,11,7,26272
2023-02-01,Email,1370991.0,3,3,456997,1,11,7,26273
2023-05-01,Internet,376.0,1,1,376,1,11,17,26274
2023-02-01,Mobile apps,50000.0,1,1,50000,1,11,17,26275
2023-04-01,Mobile apps,50878.0,1,1,50878,1,11,17,26276
2023-03-01,Text message,375.0,1,1,375,1,11,1,26277
2023-05-01,Internet,140185.0,3,3,46728,1,11,1,26278
2023-03-01,Social media/Online forums,53000.0,1,1,53000,1,11,1,26279
2023-04-01,Social media/Online forums,65000.0,1,1,65000,1,11,1,26280
2023-04-01,Phone call,44669.0,2,2,22334,1,11,9,26281
2023-04-01,Social media/Online forums,35000.0,1,1,35000,1,11,9,26282
2023-05-01,Social media/Online forums,22500.0,1,1,22500,1,11,9,26283
2023-01-01,Internet,60000.0,1,1,60000,1,11,9,26284
2023-02-01,Internet,35003.0,3,3,11668,1,11,9,26285
2023-03-01,Internet,150000.0,1,1,150000,1,11,14,26286
2023-03-01,Email,500000.0,1,1,500000,1,11,14,26287
2023-02-01,Email,270000.0,1,1,270000,1,11,16,26288
2023-03-01,Phone call,214359.0,1,1,214359,1,11,16,26289
2023-02-01,Internet,378.0,1,1,378,1,11,21,26290
2023-03-01,Mobile apps,65000.0,1,1,65000,1,11,21,26291
2023-05-01,Email,100000.0,1,1,100000,1,11,21,26292
2023-05-01,Social media/Online forums,130000.0,1,1,130000,1,11,21,26293
2023-05-01,Phone call,488.0,1,1,488,1,11,21,26294
2023-02-01,In person,84000.0,1,1,84000,1,11,5,26295
2023-03-01,Mobile apps,751500.0,2,2,375750,1,11,5,26296
2023-01-01,Social media/Online forums,375.0,1,1,375,1,11,5,26297
2023-02-01,Social media/Online forums,115330.0,3,3,38443,1,11,5,26298
2023-02-01,Internet,435000.0,2,2,217500,1,11,5,26299
2023-01-01,Phone call,17350.0,6,6,2892,1,11,5,26300
2023-02-01,Phone call,8196.0,5,5,1639,1,11,5,26301
2023-03-01,Phone call,365100.0,7,7,52157,1,11,5,26302
2023-04-01,Phone call,168000.0,8,8,21000,1,11,5,26303
2023-05-01,Phone call,3450000.0,9,9,383333,1,11,5,26304
2023-04-01,Social media/Online forums,5000.0,1,1,5000,1,11,2,26305
2023-03-01,In person,11000.0,1,1,11000,1,11,2,26306
2023-05-01,Mail,26875.0,1,1,26875,1,11,2,26307
2023-05-01,In person,80000.0,1,1,80000,1,11,2,26308
2023-01-01,Phone call,1212670.0,5,5,242534,1,11,2,26309
2023-02-01,Phone call,99787.0,4,4,24947,1,11,2,26310
2023-05-01,Phone call,271996.0,14,14,19428,1,11,2,26311
2023-02-01,Social media/Online forums,40000.0,1,1,40000,1,11,3,26312
2023-01-01,Mobile apps,85000.0,1,1,85000,1,11,3,26313
2023-01-01,Email,105500.0,11,11,9591,1,11,3,26314
2023-02-01,Email,1000401.0,5,5,200080,1,11,3,26315
2023-05-01,Email,800000.0,4,4,200000,1,11,3,26316
2023-04-01,In person,140000.0,1,1,140000,1,11,3,26317
2023-01-01,Phone call,16750.0,6,6,2792,1,11,3,26318
2023-02-01,Phone call,540397.0,8,8,67550,1,11,3,26319
2023-01-01,Internet,750.0,1,1,750,1,12,4,26320
2023-04-01,Internet,20000.0,1,1,20000,1,12,7,26321
2023-05-01,Internet,25000.0,1,1,25000,1,12,4,26322
2023-02-01,Mobile apps,5000.0,1,1,5000,1,12,5,26323
2023-05-01,Mobile apps,3500.0,1,1,3500,1,12,1,26324
2023-03-01,Social media/Online forums,3000.0,1,1,3000,1,12,2,26325
2023-04-01,Social media/Online forums,1700.0,1,1,1700,1,12,5,26326
2023-02-01,Social media/Online forums,800.0,1,1,800,1,14,9,26327
2023-02-01,In person,50.0,1,1,50,1,14,10,26328
2023-01-01,Email,500.0,15,15,33,1,14,4,26329
2023-05-01,Phone call,800.0,31,31,26,1,14,2,26330
2023-02-01,Mail,50.0,1,1,50,1,14,19,26331
2023-05-01,Social media/Online forums,200.0,1,1,200,1,16,4,26332
2023-03-01,Internet,5000.0,1,1,5000,1,24,6,26333
2023-05-01,In person,30000.0,1,1,30000,1,24,7,26334
2023-03-01,Phone call,799.0,1,1,799,1,27,3,26335
2023-04-01,Phone call,297.0,1,1,297,1,27,6,26336
2023-05-01,Social media/Online forums,5000.0,1,1,5000,1,27,2,26337
2023-01-01,Social media/Online forums,4100.0,1,1,4100,1,4,3,26338
2023-01-01,Email,4500.0,11,11,409,1,4,3,26339
2023-02-01,Internet,50000.0,1,1,50000,1,4,8,26340
2023-05-01,Internet,250.0,1,1,250,1,4,10,26341
2023-04-01,Phone call,100000.0,10,10,10000,1,4,7,26342
2023-03-01,Mail,10000.0,1,1,10000,1,1,4,26343
2023-01-01,Email,1.0,38,38,0,1,1,10,26344
2023-02-01,Phone call,6750.0,3,3,2250,1,1,15,26345
2023-03-01,Phone call,10000.0,1,1,10000,1,1,23,26346
2023-04-01,Text message,1950.0,13,13,150,1,1,14,26347
2023-03-01,Phone call,16400.0,25,25,656,1,1,6,26348
2023-03-01,Phone call,46000.0,34,34,1353,1,1,7,26349
2023-05-01,Text message,3997.0,107,107,37,1,1,7,26350
2023-01-01,In person,375.0,1,1,375,1,9,5,26351
2023-04-01,Text message,79.0,23,23,3,1,9,4,26352
2023-05-01,Email,339.0,1,1,339,1,17,8,26353
2023-01-01,Mobile apps,339.0,1,1,339,1,17,4,26354
2023-03-01,In person,400.0,1,1,400,1,17,6,26355
2023-04-01,In person,12000.0,1,1,12000,1,5,6,26356
2023-04-01,Email,850.0,3,3,283,1,8,4,26357
2023-01-01,Email,800.0,1,1,800,1,8,8,26358
2023-05-01,Mobile apps,100.0,1,1,100,1,8,19,26359
2023-02-01,Mobile apps,78.0,1,1,78,1,8,4,26360
2023-02-01,Internet,40.0,1,1,40,1,8,12,26361
2023-04-01,Email,0.0,47,47,0,1,9,10,26362
2023-03-01,Text message,0.0,65,65,0,1,9,7,26363
2023-01-01,Phone call,0.0,15,15,0,1,14,2,26364
2023-02-01,Email,0.0,5,5,0,1,27,7,26365
2023-01-01,Email,0.0,59,59,0,1,1,1,26366
2023-03-01,Phone call,0.0,9,9,0,1,3,7,26367
2023-05-01,Email,0.0,17,17,0,1,2,7,26368
2023-04-01,Phone call,0.0,4,4,0,1,3,6,26369
2023-03-01,Phone call,0.0,18,18,0,1,14,5,26370
2023-01-01,Phone call,0.0,4,4,0,1,3,9,26371
2023-04-01,Email,0.0,41,41,0,1,12,5,26372
2023-04-01,Phone call,0.0,2,2,0,1,3,10,26373
2023-02-01,Email,0.0,82,82,0,1,1,4,26374
2023-01-01,Email,0.0,5,5,0,1,10,4,26375
2023-03-01,Text message,0.0,1,1,0,1,7,5,26376
2023-04-01,Email,0.0,11,11,0,1,3,5,26377
2023-05-01,Email,0.0,8,8,0,1,10,4,26378
2023-03-01,Email,0.0,3,3,0,1,5,3,26379
2023-01-01,Text message,0.0,52,52,0,1,9,7,26380
2023-03-01,Email,0.0,10,10,0,1,12,7,26381
2023-01-01,Email,0.0,8,8,0,1,24,4,26382
2023-02-01,Phone call,0.0,61,61,0,1,1,2,26383
2023-01-01,Email,0.0,146,146,0,1,1,2,26384
2023-02-01,Text message,0.0,16,16,0,1,14,8,26385
2023-01-01,Email,0.0,18,18,0,1,12,5,26386
2023-05-01,Internet,0.0,3,3,0,1,4,9,26387
2023-02-01,Phone call,0.0,1,1,0,1,4,10,26388
2023-01-01,Email,0.0,33,33,0,1,9,5,26389
2023-03-01,Text message,0.0,26,26,0,1,2,3,26390
2023-02-01,Phone call,0.0,2,2,0,1,11,6,26391
2023-05-01,Email,0.0,12,12,0,1,15,2,26392
2023-03-01,Text message,0.0,8,8,0,1,9,14,26393
2023-02-01,Email,0.0,135,135,0,1,1,2,26394
2023-05-01,Email,0.0,196,196,0,1,1,2,26395
2023-02-01,Text message,0.0,4,4,0,1,15,16,26396
2023-03-01,Email,0.0,3,3,0,1,14,14,26397
2023-01-01,Phone call,0.0,3,3,0,1,2,6,26398
2023-05-01,Text message,0.0,22,22,0,1,14,7,26399
2023-01-01,Email,0.0,19,19,0,1,24,5,26400
2023-04-01,Email,0.0,8,8,0,1,15,2,26401
2023-05-01,Email,0.0,5,5,0,1,24,9,26402
2023-03-01,Email,0.0,8,8,0,1,1,15,26403
2023-05-01,Email,0.0,6,6,0,1,5,3,26404
2023-05-01,Email,0.0,29,29,0,1,9,14,26405
2023-05-01,Text message,0.0,1,1,0,1,11,3,26406
2023-02-01,Text message,0.0,17,17,0,1,9,1,26407
2023-05-01,Text message,0.0,25,25,0,1,9,5,26408
2023-04-01,Phone call,0.0,8,8,0,1,2,4,26409
2023-02-01,Text message,0.0,18,18,0,1,1,14,26410
2023-04-01,Text message,0.0,40,40,0,1,1,9,26411
2023-05-01,Mail,0.0,1,1,0,1,9,6,26412
2023-04-01,Email,0.0,7,7,0,1,7,3,26413
2023-01-01,Text message,0.0,50,50,0,1,14,4,26414
2023-02-01,Email,0.0,75,75,0,1,1,9,26415
2023-04-01,Email,0.0,2,2,0,1,4,4,26416
2023-04-01,Phone call,0.0,1,1,0,1,4,1,26417
2023-05-01,Email,0.0,76,76,0,1,1,9,26418
2023-05-01,Email,0.0,66,66,0,1,1,4,26419
2023-05-01,Phone call,0.0,4,4,0,1,6,2,26420
2023-01-01,Email,0.0,4,4,0,1,1,21,26421
2023-05-01,Phone call,0.0,27,27,0,1,14,7,26422
2023-03-01,Email,0.0,5,5,0,1,21,4,26423
2023-02-01,Text message,0.0,27,27,0,1,2,7,26424
2023-03-01,Text message,0.0,1,1,0,1,10,3,26425
2023-05-01,Text message,0.0,20,20,0,1,9,2,26426
2023-01-01,Text message,0.0,29,29,0,1,14,5,26427
2023-05-01,Phone call,0.0,4,4,0,1,6,7,26428
2023-01-01,Social media/Online forums,0.0,2,2,0,1,2,4,26429
2023-04-01,Phone call,0.0,22,22,0,1,14,7,26430
2023-04-01,Social media/Online forums,0.0,1,1,0,1,2,6,26431
2023-02-01,Email,0.0,16,16,0,1,14,5,26432
2023-03-01,Mail,0.0,1,1,0,1,24,12,26433
2023-03-01,Mobile apps,0.0,4,4,0,1,1,7,26434
2023-02-01,Email,0.0,6,6,0,1,4,1,26435
2023-04-01,Email,0.0,26,26,0,1,3,7,26436
2023-04-01,Mobile apps,0.0,1,1,0,1,9,7,26437
2023-02-01,Email,0.0,72,72,0,1,1,6,26438
2023-01-01,Text message,0.0,3,3,0,1,24,4,26439
2023-04-01,Email,0.0,46,46,0,1,1,10,26440
2023-03-01,Email,0.0,17,17,0,1,1,14,26441
2023-05-01,Text message,0.0,3,3,0,1,14,11,26442
2023-01-01,Email,0.0,20,20,0,1,15,6,26443
2023-04-01,Internet,0.0,2,2,0,1,3,3,26444
2023-04-01,Email,0.0,21,21,0,1,1,14,26445
2023-01-01,Email,0.0,62,62,0,1,1,5,26446
2023-03-01,Email,0.0,143,143,0,1,1,5,26447
2023-01-01,Email,0.0,10,10,0,1,2,6,26448
2023-03-01,Email,0.0,7,7,0,1,27,8,26449
2023-04-01,Text message,0.0,17,17,0,1,14,5,26450
2023-01-01,Email,0.0,8,8,0,1,3,4,26451
2023-01-01,Text message,0.0,11,11,0,1,3,5,26452
2023-03-01,Email,0.0,1,1,0,1,10,1,26453
2023-05-01,Email,0.0,181,181,0,1,1,3,26454
2023-02-01,Text message,0.0,2,2,0,1,9,21,26455
2023-05-01,unspecified,0.0,1,1,0,1,27,27,26456
2023-04-01,Email,0.0,1,1,0,1,11,17,26457
2023-01-01,Text message,0.0,4,4,0,1,7,3,26458
2023-05-01,Text message,0.0,31,31,0,1,14,4,26459
2023-04-01,Text message,0.0,13,13,0,1,9,10,26460
2023-03-01,Email,0.0,3,3,0,1,10,4,26461
2023-03-01,Mail,0.0,3,3,0,1,27,10,26462
2023-04-01,Email,0.0,6,6,0,1,5,4,26463
2023-05-01,Mobile apps,0.0,3,3,0,1,14,7,26464
2023-04-01,Text message,0.0,7,7,0,1,7,2,26465
2023-04-01,Text message,0.0,31,31,0,1,1,8,26466
2023-01-01,Mail,0.0,1,1,0,1,14,13,26467
2023-03-01,Email,0.0,11,11,0,1,2,9,26468
2023-05-01,Email,0.0,11,11,0,1,3,1,26469
2023-03-01,Phone call,0.0,1,1,0,1,16,10,26470
2023-05-01,Email,0.0,33,33,0,1,2,4,26471
2023-05-01,Email,0.0,8,8,0,1,24,6,26472
2023-02-01,Text message,0.0,2,2,0,1,3,8,26473
2023-03-01,Email,0.0,52,52,0,1,1,10,26474
2023-03-01,Email,0.0,2,2,0,1,27,3,26475
2023-05-01,Email,0.0,21,21,0,1,15,3,26476
2023-04-01,Email,0.0,66,66,0,1,1,4,26477
2023-01-01,Text message,0.0,9,9,0,1,9,8,26478
2023-01-01,Text message,0.0,20,20,0,1,2,5,26479
2023-02-01,Email,0.0,21,21,0,1,2,5,26480
